"","cor","pvalue"
"ADAM15",0.0930870904409049,0.15939745811675
"ADAM17",0.145387924065583,0.0274800113507008
"ADAM19",0.47842697797779,1.47110971126751e-14
"ADAM20",0.00764717509708671,0.911237659164967
"ADAM21",-0.142443062361523,0.03777765564997
"ADAM22",0.0085936929422593,0.896865411508633
"ADAM23",0.0236736321322269,0.72755355796972
"ADAM28",0.3384367156472,1.52784609607472e-07
"ADAM32",0.146087866240908,0.0322674869064068
"ADAM33",0.414076915423032,7.37905366989822e-11
"ADAM8",0.357803819463326,2.36788636005906e-08
"ADAM9",0.136838794335895,0.0381052485183046
"ADAMDEC1",0.495323824164918,4.40449299872984e-15
"ADAMTS1",0.566672569340151,6.16344174316914e-21
"ADAMTS10",0.256749783835384,8.18837975571666e-05
"ADAMTS12",0.339535566924826,1.78358989569287e-07
"ADAMTS13",0.0671769337924635,0.310399466952909
"ADAMTS14",0.30288063302333,2.88628965897926e-06
"ADAMTS15",0.443005618827228,1.9979182236514e-12
"ADAMTS16",0.0791436749575274,0.241308650416752
"ADAMTS17",0.0678774455680722,0.305369610232737
"ADAMTS18",NA,NA
"ADAMTS2",0.572287971729177,2.07497181013006e-21
"ADAMTS3",0.0772262130558893,0.255118959310324
"ADAMTS4",0.524706015739635,1.13413532630385e-17
"ADAMTS5",0.224419569718291,0.000606284067661555
"ADAMTS6",0.170428383396142,0.00993288397980061
"ADAMTS7",0.290532933644178,7.49451913375498e-06
"ADAMTS8",0.292698319644748,9.25093417840895e-06
"ADAMTS9",0.283105951724407,1.30274201830713e-05
"ADAMTSL1",0.427477789989339,1.23806712079114e-11
"ADAMTSL2",0.436447939109167,4.56261442735228e-12
"ADAMTSL3",0.145684198239461,0.0271626825817987
"ADAMTSL4",-0.12995429787771,0.0490137823529934
"ADAMTSL5",-0.0631199843199189,0.341655010502218
"ADAP1",0.270680626961822,3.17352178829811e-05
"ADAP2",0.549983324433508,1.39071430657917e-19
"ADAR",-0.0258932376232576,0.696080834744681
"ADARB1",0.379743698581163,2.6459039546557e-09
"ADARB2",NA,NA
"ADAT1",-0.048501126960341,0.464181198521369
"ADAT2",0.00453829047464621,0.9454258777987
"ADAT3",0.0277653973317164,0.67531141110374
"ADC",0.0733778511438854,0.267748795825679
"ADCK1",0.0273908699954841,0.679447365676471
"ADCK2",-0.00846989167914802,0.898343103462036
"ADCK3",-0.249487981118723,0.000131464809622684
"ADCK4",-0.0403280369610008,0.542842446458833
"ADCK5",-0.144063266533123,0.0289379487248254
"ADCY1",-0.0199112810583007,0.763907107603185
"ADCY10",-0.179017781927895,0.00648543729977475
"ADCY3",0.440902916453138,2.33642594585536e-12
"ADCY4",0.475056447847295,2.37967701624479e-14
"ADCY5",0.302789632839887,2.90712949183421e-06
"ADCY6",-0.0510942660537729,0.4406092030348
"ADCY7",0.520675272247765,2.21285068603471e-17
"ADCY8",NA,NA
"ADCY9",-0.0990312690853886,0.134293411678499
"ADCYAP1",NA,NA
"ADCYAP1R1",NA,NA
"ADD1",0.0677710257516178,0.306130252490553
"ADD2",0.388837881614385,2.78712473679779e-09
"ADD3",0.258552055368406,7.26478732104198e-05
"ADH1A",0.0134644510017865,0.839060657014658
"ADH1B",-0.103222347917579,0.118502985755924
"ADH1C",0.0576377712982039,0.384256090095267
"ADH4",-0.0204722865948052,0.757459704938064
"ADH5",-0.145749231768092,0.0270934495198367
"ADH6",-0.160449596860366,0.0150770140546064
"ADH7",NA,NA
"ADHFE1",-0.0968955670787324,0.142938160486881
"ADI1",-0.210060840079027,0.00135438834086975
"ADIPOR1",-0.206953978657311,0.00160087833053088
"ADIPOR2",-0.158069554758655,0.0164270950778471
"ADK",-0.0648983623107938,0.327133848467664
"ADM",0.0368855148373777,0.577843029622819
"ADM2",0.112758882477877,0.0879705596910121
"ADNP",-0.0219875655586016,0.740129977069117
"ADNP2",-0.0642734658823478,0.331823077051756
"ADO",0.267962874174112,3.83397478389863e-05
"ADORA1",-0.0663113042615579,0.318826140876477
"ADORA2A",0.179679605012221,0.00628742766708814
"ADORA2B",-0.0449236764574288,0.49971061500572
"ADORA3",0.389015266881288,9.96725789766065e-10
"ADPGK",0.164010812375742,0.0127497434481099
"ADPRH",0.502982039939583,3.75564982573355e-16
"ADPRHL1",-0.17552631510824,0.00762516299473748
"ADPRHL2",-0.0111104052944004,0.866909957440224
"ADRA1A",-0.0120737518051305,0.857070832604293
"ADRA1B",0.1132338858564,0.0866324460739684
"ADRA1D",NA,NA
"ADRA2A",0.434284139896381,8.21874134846261e-12
"ADRA2B",0.217474585477691,0.000900106639797011
"ADRA2C",-0.138959398503289,0.0372605818000427
"ADRB1",-0.0598387705007332,0.383743420246067
"ADRB2",-0.14026827443407,0.0334860867256253
"ADRBK1",0.331491633731017,2.65852021102919e-07
"ADRBK2",-0.0654522451225969,0.323013422145117
"ADRM1",-0.0673443504609817,0.309192459341181
"ADSL",-0.0158027230693761,0.811594693427119
"ADSS",0.0744420164398365,0.260852369502576
"ADSSL1",-0.18034886854136,0.00609270659877824
"AEBP1",0.572236322670213,2.09605295510114e-21
"AEBP2",0.162012228911846,0.0138966672528993
"AEN",-0.0643917834216348,0.330931925103863
"AES",0.0993456314383128,0.133055607715303
"AFAP1",0.308913887221542,1.78167382810554e-06
"AFAP1-AS1",0.0399257542544374,0.547760214321452
"AFAP1L1",0.382821097870732,1.92002490021511e-09
"AFAP1L2",0.3775526656322,3.31779993605964e-09
"AFF1",0.211456634991683,0.00125540845569453
"AFF2",NA,NA
"AFF3",0.11160360155011,0.091294214276923
"AFF4",0.14510605096362,0.0277848593748778
"AFG3L1P",0.0919098799601826,0.164762802190392
"AFG3L2",-0.193127649288141,0.00327468224117855
"AFM",0.0455833772235589,0.491517461063898
"AFMID",-0.245838514900752,0.000165903223408143
"AFP",0.0857270966481991,0.198147016073817
"AFTPH",0.0541238745344194,0.413953576273334
"AGA",0.125223469691377,0.057929443373566
"AGAP1",-0.108965743482574,0.0992592081716203
"AGAP11",0.356350313847458,3.13121650216565e-08
"AGAP2",0.587922541961972,8.94959509879612e-23
"AGAP3",0.0045340598405024,0.945476673496378
"AGAP4",0.10953610817904,0.117949945490492
"AGAP5",0.0308199204723885,0.641952162306513
"AGAP6",0.0674124595090655,0.308702303178006
"AGAP7",NA,NA
"AGAP8",-0.036575407830178,0.584390380016667
"AGAP9",-0.0137757945209288,0.840098382902185
"AGBL2",-0.132262677913821,0.0450973330468894
"AGBL3",0.0325260492543954,0.623621510267436
"AGBL4",NA,NA
"AGBL5",-0.21132874174606,0.00126419360234371
"AGER",0.174463117328768,0.0080060034347006
"AGFG1",0.0291692923944527,0.659895361154671
"AGFG2",-0.249062073208613,0.000135107783581503
"AGGF1",-0.0558231478668103,0.399427229103246
"AGK",0.200698661554823,0.00222566184733511
"AGL",-0.278174618544754,1.86447813370437e-05
"AGMAT",-0.211938113759996,0.0012228349369963
"AGMO",-0.125696182661788,0.0569822595302348
"AGPAT1",-0.26251224001079,5.56781841299435e-05
"AGPAT2",0.141633194823651,0.0317848413479813
"AGPAT3",-0.150088761357552,0.0228030290736433
"AGPAT4",0.200808317559301,0.00221302395537789
"AGPAT5",0.139332172386458,0.0346970703962231
"AGPAT6",-0.107891691739829,0.102656074158256
"AGPAT9",-0.12325772922141,0.0620086714194339
"AGPHD1",-0.269619737607949,3.41741143715405e-05
"AGPS",-0.0855705599179911,0.195995805895833
"AGR2",NA,NA
"AGRN",0.0371527563859019,0.57508857656847
"AGRP",NA,NA
"AGT",-0.0212720713791181,0.748297123133291
"AGTPBP1",0.230656067581189,0.000420793677200002
"AGTR1",0.0879865300017554,0.183619843136004
"AGTRAP",0.0865928307409049,0.190687016964618
"AGXT",0.0117614731446685,0.859189601299236
"AGXT2",0.0964716606500484,0.147379636510459
"AGXT2L1",-0.117115834270226,0.0776026640262581
"AGXT2L2",0.192335879392183,0.00340693478120954
"AHCTF1",-0.125649495375446,0.0570752344278072
"AHCY",-0.292084193934276,6.66393436413028e-06
"AHCYL1",-0.142656794296858,0.0305578347179408
"AHCYL2",-0.111393011918008,0.0919107340037493
"AHDC1",0.159804394836585,0.0152679546288117
"AHI1",-0.0665318447955908,0.315079154753135
"AHNAK",0.133810072514095,0.0426215248661285
"AHNAK2",-0.0158394180715819,0.813625745490851
"AHR",-0.018305004956152,0.782456090479781
"AHRR",-0.139566044349068,0.0343910933787839
"AHSA1",0.0335376836848593,0.612859925034266
"AHSA2",-0.0543454124459715,0.412042329725172
"AHSG",-0.0811911611586069,0.21995706855543
"AIDA",-0.000278045794998911,0.996653842697756
"AIF1",0.640661632197569,5.65944801305106e-28
"AIF1L",0.312219148449731,1.36164232665544e-06
"AIFM1",-0.113168384734701,0.0868159903975524
"AIFM2",-0.0973337939818518,0.141130599083952
"AIFM3",-0.0915837818199291,0.166272678565873
"AIG1",-0.188026733039611,0.00421511825168201
"AIM1",0.168039157534528,0.0106881445777041
"AIM1L",-0.151213641545162,0.0217916265214366
"AIM2",0.427238525768937,1.73550526772532e-11
"AIMP1",-0.109249711649957,0.0983761693005842
"AIMP2",-0.200656983732064,0.00223048243644652
"AIP",0.13991570517109,0.033937902076498
"AIRE",NA,NA
"AJAP1",NA,NA
"AK1",-0.000757086446443413,0.990888971994339
"AK2",-0.133322314869857,0.0433893024776296
"AK3",-0.148995611962736,0.0238244630950682
"AK4",-0.143742158152867,0.0293011642152811
"AK5",NA,NA
"AK7",-0.116611548390359,0.080916979263733
"AK8",0.166331459440453,0.0120830888012385
"AKAP1",-0.30532431374296,2.3770699816605e-06
"AKAP10",0.189247321187336,0.00397025254337901
"AKAP11",0.0453351950375912,0.49388164069215
"AKAP12",-0.0179600070805319,0.7864565442145
"AKAP13",0.142231461809003,0.0310626915157595
"AKAP14",-0.101405693977761,0.139257119761917
"AKAP2",0.425576844330879,1.5585995036014e-11
"AKAP3",-0.085106414156487,0.209649567072252
"AKAP5",0.059239634010988,0.37115910873668
"AKAP6",-0.262983889690616,5.39265088875107e-05
"AKAP7",0.0861238881335106,0.193109094794213
"AKAP8",0.0349130201397182,0.598361684587918
"AKAP8L",0.00409518084810755,0.95074729347389
"AKAP9",-0.0160798490592362,0.808354018809428
"AKD1",-0.0943558987017142,0.153762819325537
"AKIP1",-0.0397153251952928,0.548994468964487
"AKIRIN1",0.0864269863801468,0.191541047138698
"AKIRIN2",-0.00636344616439894,0.923535184028831
"AKIRIN2-AS1",0.117967266511754,0.0748102805448671
"AKNA",0.59590810773869,1.68107311032333e-23
"AKR1A1",-0.0418854522525468,0.527360207975291
"AKR1B1",0.507072708111624,1.98005251575857e-16
"AKR1B10",0.0566652092981459,0.392343155796313
"AKR1B15",0.032662535639149,0.639532885766589
"AKR1C1",-0.145951908949751,0.0268786542163393
"AKR1C2",-0.201480383812434,0.00213698490408422
"AKR1C3",-0.203641197507657,0.00190835018790109
"AKR1C4",-0.0796464894809947,0.228887290134422
"AKR1CL1",-0.164353910186791,0.0137844143949509
"AKR1D1",0.106704395066664,0.10728973706312
"AKR1E2",0.0558932863824211,0.401961239715566
"AKR7A2",-0.196919437532748,0.00270347367052104
"AKR7A2P1",-0.204851387801897,0.00329148225909582
"AKR7A3",-0.00113963193414504,0.986285668231157
"AKR7L",0.046090446762172,0.486705949620614
"AKT1",0.141160744934626,0.032365181060315
"AKT1S1",-0.200422320767505,0.00225780215258035
"AKT2",-0.29892094053098,3.93842348350575e-06
"AKT3",0.435953628686009,4.3575696799923e-12
"AKTIP",0.122986106112879,0.0625904664843126
"ALAD",-0.304458313654501,2.54684772898673e-06
"ALAS1",-0.171066889899145,0.00933836707934437
"ALAS2",-0.0134506501584939,0.845631458562717
"ALB",0.0232973490656304,0.725254935650583
"ALCAM",-0.124019093229403,0.0604015468525921
"ALDH16A1",0.0777327358644381,0.240302968986952
"ALDH18A1",0.0373069544077572,0.573502071533257
"ALDH1A1",-0.147074253516021,0.0257154581655561
"ALDH1A2",0.216827720746628,0.000957856462441581
"ALDH1A3",0.506757269596677,2.41893951770172e-16
"ALDH1B1",-0.116188396617694,0.0786719853514021
"ALDH1L1",-0.244113313316145,0.000184966684011815
"ALDH1L2",0.378011855950694,3.16456529520533e-09
"ALDH2",-0.116196758591964,0.0786503244929761
"ALDH3A1",-0.328187627149118,5.05443679084071e-07
"ALDH3A2",-0.279676514338862,1.67282473081025e-05
"ALDH3B1",0.189907461023598,0.00384323577992363
"ALDH4A1",-0.183794651195159,0.00517304795968113
"ALDH5A1",-0.275192405976237,2.30826456486445e-05
"ALDH6A1",-0.184657678343171,0.00496316492569873
"ALDH7A1",-0.237654335315623,0.000276033056672681
"ALDH8A1",0.150952525948571,0.0220228784795753
"ALDH9A1",-0.147325440549158,0.0254611343109906
"ALDOA",0.0683460309297873,0.302035193778139
"ALDOB",0.0695739503791888,0.293411994646247
"ALDOC",-0.152692057870967,0.0205214949294016
"ALG1",-0.233079980752836,0.000364137264059555
"ALG10",-0.127617305640147,0.0532636379816874
"ALG10B",-0.0396380196112947,0.549773088114343
"ALG11",-0.0943521134167818,0.153779402666849
"ALG12",-0.0440259552328082,0.506452850442935
"ALG13",0.0867413273636551,0.189924686577419
"ALG14",-0.16365994660593,0.012944859381467
"ALG1L",-0.138120208249643,0.0363199415834745
"ALG1L2",NA,NA
"ALG2",-0.0442202522264271,0.504576724285655
"ALG3",-0.193289652415113,0.00324820167291035
"ALG5",-0.0147361153378805,0.82409694158953
"ALG6",-0.206603798968869,0.00163109241060244
"ALG8",-0.213726512961134,0.00110851720522304
"ALG9",-0.217624857269295,0.000892557105418166
"ALK",NA,NA
"ALKBH1",0.145634719982152,0.027215457438641
"ALKBH2",-0.302473362575626,2.9806791100152e-06
"ALKBH3",0.0791323597606366,0.231915735974997
"ALKBH4",-0.153894204134065,0.0195364857879926
"ALKBH5",-0.0907733450390378,0.170069836235994
"ALKBH6",-0.143723112820487,0.029322828838907
"ALKBH7",-0.151715132419066,0.0213533735308308
"ALKBH8",0.172262402873524,0.00884847923976795
"ALLC",0.148572481858823,0.0272139854695155
"ALMS1",-0.133290936926762,0.0434390892476982
"ALMS1P",0.0270365004893386,0.683369562099635
"ALOX12",-0.0116744265564085,0.860221041381402
"ALOX12B",NA,NA
"ALOX12P2",-0.0811655357640381,0.220103161482604
"ALOX15",0.000584873476297021,0.993310348509132
"ALOX15B",0.227142933467552,0.000749317842044563
"ALOX5",0.454972468884403,3.75578544076349e-13
"ALOX5AP",0.554203726949745,7.73994600479703e-20
"ALPK1",0.345046403853249,7.86440081057312e-08
"ALPK2",0.0414124796155518,0.532038260194728
"ALPK3",0.139623443232953,0.0343163488498605
"ALPL",0.188540125220564,0.00419332462754862
"ALS2",-0.132488659958851,0.0447284231469802
"ALS2CL",0.122420943294225,0.0638153767165953
"ALS2CR11",0.117488111924601,0.0786452253078047
"ALS2CR12",-0.0531299064340748,0.42259262974251
"ALS2CR8",0.0931029398785671,0.159326128225212
"ALX3",-0.137741664188764,0.0368398175467258
"AMAC1L2",NA,NA
"AMACR",-0.364694001930829,1.2108815570311e-08
"AMBP",-0.0456352551075386,0.49102403698573
"AMBRA1",-0.224122132264044,0.000616785104296019
"AMD1",0.137429635990537,0.0372730644221881
"AMDHD1",-0.0470842957092847,0.477349271589345
"AMDHD2",-0.116081486619795,0.0789493501757968
"AMFR",-0.0991275869305105,0.133913223190038
"AMH",-0.0307110020352613,0.657362392400763
"AMHR2",NA,NA
"AMICA1",0.628292009384594,1.15340966188918e-26
"AMIGO1",-0.149193551363606,0.0236366384133554
"AMIGO2",0.320820773179134,6.66066454234371e-07
"AMIGO3",-0.0590079230101551,0.373036387560561
"AMMECR1",0.0683948316040847,0.301689321224846
"AMMECR1L",-0.066202629115263,0.317485050958054
"AMN",-0.098791966340578,0.136970630528028
"AMN1",0.0401698586243953,0.544427386738281
"AMOT",-0.1227927448671,0.0630073573683574
"AMOTL1",0.272522200089989,2.78871452369141e-05
"AMOTL2",0.0102289582535357,0.877382141403803
"AMPD1",NA,NA
"AMPD2",-0.321507887175986,6.2847905806234e-07
"AMPD3",0.449777942696695,7.44811275558147e-13
"AMPH",0.26534715626238,6.49313205637158e-05
"AMT",-0.160199694788481,0.0150140676640178
"AMY2A",NA,NA
"AMY2B",0.00998112991598187,0.8803304339754
"AMZ1",0.117272408929422,0.0826495731421724
"AMZ2",-0.0542040140569125,0.413261597659606
"AMZ2P1",0.11141215409234,0.0918545566585621
"ANAPC1",-0.164063024313944,0.0127209305776607
"ANAPC10",0.256208292268832,8.48672453880422e-05
"ANAPC11",-0.234653514432982,0.000331241790584454
